Product,Unit_Number,Device_Manufacturer,Device,CT,Contract_Number,Business_Part,Contract_Type,Call_Base_Address,Call_Base_Postcode,Call_Base_Location,Call_Base_House_Number,Date_of_Obligation_Effort,Next_Maintenance,Year_of_Construction,Reference,Device_Condition,Expansion_Tank_Condition,Flue_Gas_Discharge_Condition,Air_Supply_Condition,Appendages_Condition,Maintenance_Frequency,Date_Maintenance_Performed,CallNumberPre,CallNumberExt,LogDate,STATUS,Location,PRODUCT,UnitNr,CallType,PlanDate,ContractNr,POSTCODE,HouseNr,Description,TechRemark,CALL_PREFIX,CALL_SUFFIX,FAULT_CODE,CREATE_DATE,Duration_From_Installation,Duration_CREATE_DATE,Event,Expansion_Tank_Condition_binned_medium,Expansion_Tank_Condition_binned_high,Expansion_Tank_Condition_time
REM000090259    ,0907806336960,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z340      ,E0018529    ,Z,ST. NESTER  ALL-INN 1X/2 JR OH,KLEILAGERSTRAAT 13                      ,5953 NZ             ,REUVER                                  ,0013      ,2023-10-25,OHKL,1970-01-01 00:00:00.000002009,bijkeuken,1.0,1.0,1.0,1.0,2.0,24M ,2023-10-25,4598724.0,2.0,2019-03-18,AFGESLOTEN,lo00198821,REM000090259    ,0907806336960            ,OHGO            ,2019-03-18,E0018529    ,5953 NZ             ,0013      ,PM OHGO 2 CALLLS                                  ,pomp + luchtafscheider bestellt                   ,4598724.0,2.0,23454,2019-03-18,1682,1682,1,False,False,1682.0
REM000090260    ,1015809225090,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,2100      ,50140320    ,P,COMFORT                       ,BAANDERT 8                              ,6136 ER             ,SITTARD                                 ,0008      ,2023-03-24,OHGO,1970-01-01 00:00:00.000002010,ZOLDER,1.0,1.0,4.0,2.0,2.0,24M ,2023-03-24,4879079.0,1.0,2021-01-09,AFGESLOTEN,lo00057974,REM000090260    ,1015809225090            ,OHGO            ,2021-02-05,50140320    ,6136 ER             ,0008      ,"B 30 MIN VTV 06....ONDERHOUD UITVOEREN, GEEN      ",onderhoud meer werk                               ,4879079.0,3.0,30500,2021-02-10,804,772,1,False,False,804.0
REM000090260    ,201801010988,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,BURGEMEESTER CANISIUSSTRAAT 18          ,6181 CD             ,ELSLOO LB                               ,0018      ,2023-07-18,OH,1970-01-01 00:00:00.000002013,ZOLDER,0.0,0.0,0.0,0.0,0.0,24M ,2021-08-04,4607597.0,1.0,2019-02-17,AFGESLOTEN,lo01011178,REM000090260    ,201801010988             ,OHKL            ,2019-12-04,E0018712    ,6181 CD             ,0018      , ONDERHOUD UITVOEREN                              ,brander schroeven waren afgebroken en meet nippel ,4607597.0,1.0,12700,2019-12-04,899,609,1,False,False,0.0
REM000090260    ,1015809225090,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,2100      ,50140320    ,P,COMFORT                       ,BAANDERT 8                              ,6136 ER             ,SITTARD                                 ,0008      ,2023-03-24,OHGO,1970-01-01 00:00:00.000002010,ZOLDER,1.0,1.0,4.0,2.0,2.0,24M ,2023-03-24,4879079.0,2.0,2021-02-05,AFGESLOTEN,lo00057974,REM000090260    ,1015809225090            ,OHMW            ,2021-02-08,50140320    ,6136 ER             ,0008      ,ONDERHOUD GROOT EN VV ISOLATIE VOORPLAAT EN       ,"spoed,noodreparatie gaslekkage!!                  ",4879079.0,1.0,30000,2021-02-05,777,777,1,False,False,777.0
REM000090259    ,0927407393100,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z343      ,E0018707    ,Z,WSTG.MAASVALLEI  1X/2 JR OH   ,CRAMER VAN BRIENENSTRAAT 79             ,6225 BC             ,MAASTRICHT                              ,0079      ,2022-10-27,OHKL,1970-01-01 00:00:00.000002009,ZOLDER,0.0,0.0,0.0,0.0,0.0,24M ,2022-10-27,4906265.0,1.0,2021-01-17,AFGESLOTEN,lo00503815,REM000090259    ,0927407393100            ,OHGO            ,2021-04-22,E0018707    ,6225 BC             ,0079      ,ONDERHOUD UITVOEREN  VVV MONDKAPJE NIET VEREIST   ,tijd van parkeren wordt werktijd                  ,4906265.0,1.0,30500,2021-04-22,648,553,1,False,False,0.0
REM000090259    ,0626301786980,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,2100      ,50145849    ,P,COMFORT                       ,BELVAUER 82                             ,6373 TT             ,LANDGRAAF                               ,0082      ,2023-05-12,OHKL,1970-01-01 00:00:00.000002006,CV RUIMTE,3.0,1.0,2.0,4.0,1.0,24M ,2023-05-12,5201032.0,1.0,2023-01-13,AFGESLOTEN,lo00489081,REM000090259    ,0626301786980            ,OHGOST          ,2023-05-12,50145849    ,6373 TT             ,0082      ,OHGOST: OH IS DOOR MONTEUR VIA VVE TEGELIJK MET   ,klant geadviseerd om iom de vvenhet rookgaskanaal ,5201032.0,1.0,14441,2023-05-12,119,0,1,False,False,119.0
REM000090260    ,1722016649020,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,AAN ' T BRIKKEWERK 21                   ,6181 JZ             ,ELSLOO LB                               ,0021      ,2023-09-05,OHGO,1970-01-01 00:00:00.000002017,BERGING,1.0,1.0,1.0,1.0,1.0,24M ,2023-09-05,4992070.0,2.0,2021-11-04,AFGESLOTEN,lo00133669,REM000090260    ,1722016649020            ,ST              ,2021-11-04,E0018712    ,6181 JZ             ,0021      ,"WEDEROM STORINGSCODE E4, NA RESET EEN TIJDJE WEER ",uitbesteedwerk. rga moet nagekeken eorden. geen mo,4992070.0,1.0,20641,2021-10-29,670,676,1,False,False,670.0
REM000090259    ,1507611152410,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z320      ,E0018947    ,Z,ZAKELIJK COMFORT ALL-IN       ,HONDSDIJK 64                            ,5932 TG             ,TEGELEN                                 ,0064      ,2023-08-29,OHGO,1970-01-01 00:00:00.000002000,zolder,1.0,1.0,1.0,1.0,1.0,24M ,2023-08-29,5233276.0,1.0,2023-02-02,AFGESLOTEN,lo00207939,REM000090259    ,1507611152410            ,OHKL            ,2023-08-29,E0018947    ,5932 TG             ,0064      ,ONDERHOUD KLEIN                                   ,gebeugeld en vervolgafspraak                      ,5233276.0,1.0,32100,2023-08-29,208,0,1,False,False,208.0
REM000090260    ,090227723090260421091120,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,DROSSAERT MERKELBACHSTRAAT 5            ,6171 KZ             ,STEIN LB                                ,0005      ,2022-07-04,OHKL,1970-01-01 00:00:00.000002009,BERGING,1.0,1.0,1.0,1.0,1.0,24M ,2022-07-04,4686754.0,1.0,2019-09-18,AFGESLOTEN,lo01010854,REM000090260    ,090227723090260421091120 ,ST              ,2019-09-18,E0018712    ,6171 KZ             ,0005      ,"GEEN WW, ALLE TAPPUNTEN, KETEL MAAKT BROMMEND     ",weer bijvullen veel leidingen in de kruipruimte!  ,4686754.0,1.0,12700,2019-09-18,1020,1020,1,False,False,1020.0
REM000090260    ,133190809423,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z336      ,E0013457    ,Z,WONEN ZUID ALL-IN 1X/2JR OH   ,DR A KUYPERSTR 77                       ,6446 TN             ,BRUNSSUM                                ,0077      ,2022-07-04,OHKL,1970-01-01 00:00:00.000002014,ZOLDER,1.0,1.0,1.0,1.0,1.0,24M ,2022-07-04,4889798.0,1.0,2021-01-17,AFGESLOTEN,lo00463294,REM000090260    ,133190809423             ,ST              ,2021-01-17,E0013457    ,6446 TN             ,0077      ,STORING GCV RESET HELPT NIET WD GOED              ,piekspanning?                                     ,4889798.0,1.0,19141,2021-01-17,533,533,1,False,False,533.0
REM000090295    ,1910121150340,REMEHA         ,REMEHA HRC AVANTA 35 C CW5                        ,3100      ,50163943    ,P,COMFORT PLUS                  ,KAMPWEG 26                              ,6247 AT             ,GRONSVELD                               ,0026      ,2023-10-05,OHKL,1970-01-01 00:00:00.000002021,ZOLDER,0.0,0.0,0.0,0.0,0.0,24M ,2023-10-05,5295856.0,1.0,2023-10-05,AFGESLOTEN,lo00107280,REM000090295    ,1910121150340            ,OHGO            ,2023-10-05,50163943    ,6247 AT             ,0026      ,ONDERHOUD GROOT                                   ,toestel is met hwa aangesloten mocht niet van 2016,5295856.0,1.0,30500,2023-10-05,0,0,1,False,False,0.0
REM000090260    ,132970789662,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,3105      ,50129113    ,P,ESSENT PREMIUM                ,MAANSTRAAT 17                           ,6446 XE             ,BRUNSSUM                                ,0017      ,2022-06-17,OHKL,1970-01-01 00:00:00.000002013,ZOLDER,1.0,1.0,2.0,2.0,1.0,24M ,2022-06-17,5050277.0,2.0,2022-06-14,AFGESLOTEN,lo00463526,REM000090260    ,132970789662             ,OHMW            ,2022-06-17,50129113    ,6446 XE             ,0017      ,VOORPLAAT VV EN OHGO                              ,voorplaat vv                                      ,5050277.0,2.0,71000,2022-06-17,3,0,1,False,False,3.0
REM000090295    ,0933807930290,REMEHA         ,REMEHA HRC AVANTA 35 C CW5                        ,2105      ,50168591    ,P,ESSENT STANDAARD              ,SCHACHTSTR 39                           ,6163 LG             ,GELEEN                                  ,0039      ,2023-03-03,OHKL,1970-01-01 00:00:00.000002009,ZOLDER,1.0,1.0,2.0,2.0,2.0,24M ,2023-03-03,5186589.0,1.0,2023-01-13,AFGESLOTEN,lo00148056,REM000090295    ,0933807930290            ,OHGO            ,2023-03-03,50168591    ,6163 LG             ,0039      ,ONDERHOUD GROOT                                   ,Safetysensor geplaatst                            ,5186589.0,1.0,30500,2023-03-03,49,0,1,False,False,49.0
REM000090260    ,1308706635440,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,1200      ,50097630    ,P,BASIS 24 M                    ,ANNASTRAAT 20                           ,6161 GZ             ,GELEEN                                  ,0020      ,2022-04-12,OHGO,1970-01-01 00:00:00.000002013,CV-KAST,3.0,1.0,1.0,1.0,1.0,24M ,2022-04-12,4753816.0,1.0,2020-03-13,AFGESLOTEN,lo00287743,REM000090260    ,1308706635440            ,OHGO            ,2020-06-24,50097630    ,6161 GZ             ,0020      ,B 30 MIN VTV 0621951919 ONDERHOUD UITVOEREN.      ,rga uitbesteed werk aangevraagd                   ,4753816.0,1.0,35000,2020-06-24,760,657,1,False,False,760.0
REM000090260    ,133400827670,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z336      ,E0013457    ,Z,WONEN ZUID ALL-IN 1X/2JR OH   ,TREEBEEKSTRAAT 138                      ,6446 XX             ,BRUNSSUM                                ,0138      ,2022-10-17,OHKL,1970-01-01 00:00:00.000002014,BOVENVERDIEPING,1.0,1.0,2.0,4.0,1.0,24M ,2022-10-17,4845416.0,1.0,2020-12-01,AFGESLOTEN,lo00463537,REM000090260    ,133400827670             ,OHKLST          ,2020-12-08,E0013457    ,6446 XX             ,0138      ,ONDERHOUD KLEIN. GELUID IN DE LEIDINGEN. DRUK GOED,Leidiningen van cv zijdig 15mm.                   ,4845416.0,1.0,30400,2020-12-08,685,678,1,False,False,685.0
REM000090260    ,2010011749,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z336      ,E0009559    ,Z,WONEN ZUID ALL-IN 1X/2JR OH   ,TULPSTRAAT 6                            ,6361 JC             ,NUTH                                    ,0006      ,2022-11-01,OHKL,1970-01-01 00:00:00.000002010,KELDER,1.0,5.0,2.0,4.0,1.0,24M ,2022-11-01,5070948.0,1.0,2022-02-07,AFGESLOTEN,lo00506293,REM000090260    ,2010011749               ,OHGO            ,2022-11-01,E0009559    ,6361 JC             ,0006      ,ONDERHOUD GROOT                                   ,"Exp vat is kapot, hangt aan geknelde leiding buite",5070948.0,1.0,30500,2022-11-01,267,0,1,False,True,1335.0
REM000090260    ,ZI00000770,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z301      ,E0009518    ,Z,ZCS+ WSTG.SERVATIUS 1X/2JR OH ,CELADONSTRAAT 29                        ,6216 VK             ,MAASTRICHT                              ,0029      ,2022-06-24,OHKL,1970-01-01 00:00:00.000002018,KELDER,1.0,1.0,1.0,1.0,1.0,24M ,2022-06-24,4630258.0,2.0,2019-05-07,AFGESLOTEN,lo00494389,REM000090260    ,ZI00000770               ,ST              ,2019-05-07,E0009518    ,6216 VK             ,0029      ,NA 13.30 DUURT LANG VOORDAT ER WW KOMT ALLE TAPP +,ongeveer 20 mtr ww leidin naar keuken en 25 naar b,4630258.0,2.0,27400,2019-05-07,1144,1144,1,False,False,1144.0
REM000090260    ,0824705214000,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z100      ,E0020274    ,Z,ZAKELIJK COMFORT              ,KERKWEG 127                             ,6155 KL             ,PUTH                                    ,0127      ,2023-10-18,OHGO,1970-01-01 00:00:00.000002008,ZOLDER,1.0,1.0,4.0,4.0,2.0,12M ,2023-10-18,5001085.0,1.0,2021-11-23,AFGESLOTEN,lo00383649,REM000090260    ,0824705214000            ,ST              ,2021-11-24,E0020274    ,6155 KL             ,0127      ,"B 0610486356, Geen cv/ww, E13, Bijgevuld/GEEN     ",circulatiepomp defect                             ,5001085.0,1.0,24700,2021-11-24,694,693,1,False,False,694.0
REM000090260    ,120200381009,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,3100      ,50117754    ,P,COMFORT PLUS                  ,ELSSTRAAT 24                            ,6191 JW             ,BEEK LB                                 ,0024      ,2022-11-02,OHKL,1970-01-01 00:00:00.000002012,BERGKAST,1.0,1.0,2.0,4.0,2.0,24M ,2022-11-02,5153947.0,1.0,2022-10-07,AFGESLOTEN,lo00256572,REM000090260    ,120200381009             ,OHGOST          ,2022-11-02,50117754    ,6191 JW             ,0024      ,ONDERHOUD UITVOEREN EN KEERKLEP INBOUWEN          ,onderdelen achtergelaten in overleg.              ,5153947.0,1.0,15941,2022-11-02,26,0,1,False,False,26.0
REM000090259    ,201801011331,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,KURINGENSTRAAT 13                       ,6171 NT             ,STEIN LB                                ,0013      ,2022-11-07,OHKL,1970-01-01 00:00:00.000002008,BERGING,1.0,1.0,1.0,1.0,1.0,24M ,2022-11-07,4728691.0,1.0,2020-01-27,AFGESLOTEN,lo01010869,REM000090259    ,201801011331             ,ST              ,2020-01-28,E0018712    ,6171 NT             ,0013      ,MV BOX NOG NIET OPGEVOERD. MAAKT VEEL LAWAAI EN DE,"bedieningsschakelaar moet vernieuwd worden, mevrou",4728691.0,1.0,27100,2020-01-28,1015,1014,1,False,False,1015.0
REM007768357    ,2219378170,REMEHA         ,AVANTA ACE HR COMBI KETEL 28C CW4 60/100          ,Z110      ,E0020127    ,Z,ZAKELIJK BASIS 12 M           ,EUROPALAAN 837                          ,6441 VW             ,BRUNSSUM                                ,0837      ,2023-04-17,OH,1970-01-01 00:00:00.000002020,ALGEMENE RUIMTE 1E VERD,1.0,1.0,1.0,1.0,1.0,12M ,2020-12-09,4846182.0,1.0,2020-12-03,AFGESLOTEN,lo00526118,REM007768357    ,2219378170               ,OHGO            ,2020-12-09,E0020127    ,6441 VW             ,0837      , ONDERHOUD GROOT 1/2 VTV BELLEN 0620615927        ,rookgasafvoer vervangen 45 gr en rechte stuk      ,4846182.0,1.0,26141,2020-12-09,6,0,1,False,False,6.0
REM000090260    ,0824705214000,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z100      ,E0020274    ,Z,ZAKELIJK COMFORT              ,KERKWEG 127                             ,6155 KL             ,PUTH                                    ,0127      ,2023-10-18,OHGO,1970-01-01 00:00:00.000002008,ZOLDER,1.0,1.0,4.0,4.0,2.0,12M ,2023-10-18,5001085.0,1.0,2021-11-23,AFGESLOTEN,lo00383649,REM000090260    ,0824705214000            ,ST              ,2021-11-24,E0020274    ,6155 KL             ,0127      ,"B 0610486356, Geen cv/ww, E13, Bijgevuld/GEEN     ",circulatiepomp defect                             ,5001085.0,3.0,21341,2021-11-26,694,691,1,False,False,694.0
REM007768357    ,2219378170,REMEHA         ,AVANTA ACE HR COMBI KETEL 28C CW4 60/100          ,Z110      ,E0020127    ,Z,ZAKELIJK BASIS 12 M           ,EUROPALAAN 837                          ,6441 VW             ,BRUNSSUM                                ,0837      ,2023-04-17,OH,1970-01-01 00:00:00.000002020,ALGEMENE RUIMTE 1E VERD,1.0,1.0,1.0,1.0,1.0,12M ,2020-12-09,4846182.0,1.0,2020-12-03,AFGESLOTEN,lo00526118,REM007768357    ,2219378170               ,OHGO            ,2020-12-09,E0020127    ,6441 VW             ,0837      , ONDERHOUD GROOT 1/2 VTV BELLEN 0620615927        ,rookgasafvoer vervangen 45 gr en rechte stuk      ,4846182.0,1.0,30500,2020-12-09,6,0,1,False,False,6.0
REM000090260    ,1317707049590,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z343      ,E0018707    ,Z,WSTG.MAASVALLEI  1X/2 JR OH   ,GOUVERNEUR HOUBENSTRAAT 2               ,6225 BW             ,MAASTRICHT                              ,0002      ,2023-08-14,OHKL,1970-01-01 00:00:00.000002013,ZOLDER,1.0,1.0,2.0,2.0,1.0,24M ,2023-08-14,5231944.0,1.0,2023-02-02,AFGESLOTEN,lo00503835,REM000090260    ,1317707049590            ,OHGO            ,2023-08-14,E0018707    ,6225 BW             ,0002      ,ONDERHOUD GROOT                                   ,Instr exp vat. Call 20min telaat gestart          ,5231944.0,1.0,24700,2023-08-14,193,0,1,False,False,193.0
REM000090260    ,1032001097080,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,2105      ,50126277    ,P,ESSENT STANDAARD              ,WALRAMSTRAAT 8                          ,6131 BM             ,SITTARD                                 ,0008      ,2023-10-12,OHGO,1970-01-01 00:00:00.000002010,ZOLDER,3.0,1.0,1.0,1.0,1.0,24M ,2023-10-12,4561226.0,1.0,2018-11-18,AFGESLOTEN,lo00411131,REM000090260    ,1032001097080            ,ST              ,2018-11-18,50126277    ,6131 BM             ,0008      , AT GCV GWW TOTALE UITVAL CV KETEL                ,mail CS gestuurd voor inplannen herstellen rga    ,4561226.0,1.0,23500,2018-11-18,1789,1789,1,False,False,1789.0
REM000090260    ,1015809225090,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,2100      ,50140320    ,P,COMFORT                       ,BAANDERT 8                              ,6136 ER             ,SITTARD                                 ,0008      ,2023-03-24,OHGO,1970-01-01 00:00:00.000002010,ZOLDER,1.0,1.0,4.0,2.0,2.0,24M ,2023-03-24,4879079.0,2.0,2021-02-05,AFGESLOTEN,lo00057974,REM000090260    ,1015809225090            ,OHMW            ,2021-02-08,50140320    ,6136 ER             ,0008      ,ONDERHOUD GROOT EN VV ISOLATIE VOORPLAAT EN       ,"spoed,noodreparatie gaslekkage!!                  ",4879079.0,3.0,21383,2021-02-10,777,772,1,False,False,777.0
REM000090260    ,0914906725830,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,DROSSAERT MERKELBACHSTRAAT 25           ,6171 KZ             ,STEIN LB                                ,0025      ,2023-06-29,OHKL,1970-01-01 00:00:00.000002009,BERGING,1.0,1.0,2.0,2.0,2.0,24M ,2023-06-29,5183131.0,1.0,2023-01-10,AFGESLOTEN,lo01010864,REM000090260    ,0914906725830            ,ST              ,2023-01-10,E0018712    ,6171 KZ             ,0025      ,GWW GCV STCODE E10 GEEN WATER IN CV THUISZORG GAAT,keuken en badkamer knop verwijderd. bewoner draaid,5183131.0,1.0,19781,2023-01-10,170,170,1,False,False,170.0
REM007670603    ,1707615807180,REMEHA         ,REMEHA AVANTA HRC 28C CW4 CONC 60/100             ,3100      ,50155893    ,P,COMFORT PLUS                  ,BURCHTSTRAAT 8                          ,6241 CR             ,BUNDE                                   ,0008      ,2022-12-22,OHGO,1970-01-01 00:00:00.000002017,ZOLDER,1.0,1.0,1.0,1.0,2.0,24M ,2022-12-22,5177089.0,1.0,2022-12-18,AFGESLOTEN,lo00089135,REM007670603    ,1707615807180            ,ST              ,2022-12-18,50155893    ,6241 CR             ,0008      ,"GEEN CV OP SOMMIGE PLEKKEN EN GEEN WW, RESET NIET ","leidingen bevroren, klant wacht tot het gaat dooie",5177089.0,1.0,26400,2022-12-18,4,4,1,False,False,4.0
